"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"23691","XLOC_023691","XLOC_023691","Mtx2","3:61756147-61818998","ZL","ZDF","OK",44.152,21.7777,-1.01963,-2.07604,0.00425,0.100451,"no"
"23698","XLOC_023698","XLOC_023698","Osbpl6","3:63257653-63455062","ZL","ZDF","OK",6.82677,2.96126,-1.20499,-2.51017,5e-04,0.0273396,"yes"
"23739","XLOC_023739","XLOC_023739","Ypel4","3:72134730-72141035","ZL","ZDF","OK",1.39574,2.70018,0.952031,1.83855,0.01025,0.170815,"no"
"23742","XLOC_023742","XLOC_023742","Timm10","3:72226550-72230092","ZL","ZDF","OK",127.106,67.3653,-0.915952,-1.71363,0.01645,0.222105,"no"
"23744","XLOC_023744","XLOC_023744","Slc43a3","3:72329966-72352164","ZL","ZDF","OK",23.6845,51.7309,1.12708,2.13044,0.00465,0.106581,"no"
"23749","XLOC_023749","XLOC_023749","Aplnr","3:72540537-72544182","ZL","ZDF","OK",43.427,17.169,-1.33879,-2.59928,0.00075,0.0360739,"yes"
"23855","XLOC_023855","XLOC_023855","Fnbp4","3:79570624-79610634","ZL","ZDF","OK",12.8129,34.4814,1.42823,2.49211,8e-04,0.037335,"yes"
"23857","XLOC_023857","XLOC_023857","Mtch2","3:79678011-79696775","ZL","ZDF","OK",173.235,70.2373,-1.30242,-1.76966,0.0228,0.262804,"no"
"23861","XLOC_023861","XLOC_023861","Rapsn","3:79860178-79869524","ZL","ZDF","OK",8.04217,3.81037,-1.07765,-1.79821,0.01125,0.180107,"no"
"23867","XLOC_023867","XLOC_023867","Pacsin3","3:80072488-80081047","ZL","ZDF","OK",73.9301,40.8197,-0.856897,-1.51077,0.0274,0.285847,"no"
"23882","XLOC_023882","XLOC_023882","Chst1","3:81498021-81512824","ZL","ZDF","OK",3.51622,1.9905,-0.82089,-1.56559,0.02585,0.277581,"no"
"23905","XLOC_023905","XLOC_023905","Apip","3:92969140-92995483","ZL","ZDF","OK",9.74705,5.73016,-0.766391,-1.46732,0.0356,0.319789,"no"
"23920","XLOC_023920","XLOC_023920","AABR07053172.1,Wt1","3:95133191-95180574","ZL","ZDF","OK",10.91,17.4241,0.675433,1.36486,0.04805,0.367494,"no"
"23932","XLOC_023932","XLOC_023932","Dcdc5","3:97256880-97435063","ZL","ZDF","OK",4.69695,2.46314,-0.931227,-1.66424,0.0174,0.228179,"no"
"23940","XLOC_023940","XLOC_023940","Bdnf","3:100768636-100819270","ZL","ZDF","OK",5.79738,1.86359,-1.63731,-3.30498,5e-05,0.00520877,"yes"
"23943","XLOC_023943","XLOC_023943","Ccdc34","3:101156205-101191506","ZL","ZDF","OK",1.61763,0.861003,-0.909789,-1.51412,0.02805,0.289604,"no"
"24001","XLOC_024001","XLOC_024001","Bub1b","3:110367938-110420458","ZL","ZDF","OK",0.430458,0.151244,-1.509,-1.87791,0.01705,0.226041,"no"
"24008","XLOC_024008","XLOC_024008","Ivd","3:110669311-110691937","ZL","ZDF","OK",147.472,49.553,-1.5734,-2.19874,0.0022,0.0693805,"no"
"24013","XLOC_024013","XLOC_024013","Rad51","3:110918242-110942917","ZL","ZDF","OK",0.526466,0.0990797,-2.40968,-2.23493,0.01145,0.182511,"no"
"24025","XLOC_024025","XLOC_024025","Nusap1","3:111416535-111454457","ZL","ZDF","OK",1.79205,0.96523,-0.892669,-1.51825,0.03185,0.306119,"no"
"24036","XLOC_024036","XLOC_024036","Haus2","3:112385600-112397158","ZL","ZDF","OK",21.9494,1.16445,-4.23646,-1.47811,0.0309,0.302899,"no"
"24054","XLOC_024054","XLOC_024054","Eif3j","3:113976641-114065170","ZL","ZDF","OK",74.6036,35.9751,-1.05225,-1.45779,0.03835,0.330059,"no"
"24062","XLOC_024062","XLOC_024062","Slc28a2","3:114354808-114647882","ZL","ZDF","OK",21.9294,63.6584,1.53748,2.37527,0.0022,0.0693805,"no"
"24063","XLOC_024063","XLOC_024063","AABR07053577.1","3:114650517-114652214","ZL","ZDF","OK",3.78562,8.68569,1.19811,2.03817,0.00555,0.118097,"no"
"24099","XLOC_024099","XLOC_024099","Adra2b","3:119805940-119809987","ZL","ZDF","OK",0.331958,0.71072,1.09828,1.67388,0.0204,0.248703,"no"
"24108","XLOC_024108","XLOC_024108","Mertk","3:121235118-121342763","ZL","ZDF","OK",1.57171,3.01339,0.939051,1.93836,0.00605,0.123938,"no"
"24116","XLOC_024116","XLOC_024116","Ttl","3:121596768-121626585","ZL","ZDF","OK",13.8729,8.76162,-0.663,-1.36369,0.0475,0.36558,"no"
"24221","XLOC_024221","XLOC_024221","Slc24a3","3:139334040-139835732","ZL","ZDF","OK",4.69018,2.71849,-0.78684,-1.54106,0.0325,0.308322,"no"
"24235","XLOC_024235","XLOC_024235","Sstr4","3:142739780-142741644","ZL","ZDF","OK",0.66603,0.242147,-1.45971,-1.54486,0.04065,0.339615,"no"
"24252","XLOC_024252","XLOC_024252","AABR07054264.1","3:145764931-145773355","ZL","ZDF","OK",1.03785,4.25534,2.03567,2.95496,0.00015,0.0121666,"yes"
"24258","XLOC_024258","XLOC_024258","Entpd6","3:146546386-146568886","ZL","ZDF","OK",8.54013,4.98379,-0.777014,-1.55972,0.02725,0.285094,"no"
"24259","XLOC_024259","XLOC_024259","Pygb","3:146582604-146690375","ZL","ZDF","OK",106.514,40.7942,-1.38461,-1.86888,0.0096,0.163834,"no"
"24260","XLOC_024260","XLOC_024260","Gins1","3:146695343-146716816","ZL","ZDF","OK",1.30715,0.575492,-1.18356,-1.40955,0.04735,0.365065,"no"
"24264","XLOC_024264","XLOC_024264","Sdcbp2","3:147073159-147101911","ZL","ZDF","OK",0.319997,0.849389,1.40837,1.55009,0.03265,0.308414,"no"
"24267","XLOC_024267","XLOC_024267","Rspo4","3:147358689-147391725","ZL","ZDF","OK",2.21257,0.954038,-1.2136,-1.79441,0.0075,0.14163,"no"
"24270","XLOC_024270","XLOC_024270","Slc52a3","3:147504010-147516478","ZL","ZDF","OK",4.17131,8.90604,1.09428,2.02472,0.00455,0.1055,"no"
"24273","XLOC_024273","XLOC_024273","Tcf15","3:147643249-147649504","ZL","ZDF","OK",11.8836,25.2556,1.08763,2.29478,0.00165,0.0590695,"no"
"24276","XLOC_024276","XLOC_024276","LOC502684","3:147894557-147933761","ZL","ZDF","OK",0.679486,2.44589,1.84785,2.8773,0.00015,0.0121666,"yes"
"24285","XLOC_024285","XLOC_024285","Id1","3:148215539-148216718","ZL","ZDF","OK",53.873,137.465,1.35143,2.72609,0.00025,0.0171727,"yes"
"24292","XLOC_024292","XLOC_024292","Ccm2l","3:148541888-148557469","ZL","ZDF","OK",10.5501,31.6725,1.58597,3.17466,5e-05,0.00520877,"yes"
"24338","XLOC_024338","XLOC_024338","Tp53inp2","3:150910397-150918525","ZL","ZDF","OK",78.5853,38.8398,-1.01672,-1.59941,0.02485,0.272705,"no"
"24342","XLOC_024342","XLOC_024342","Procr","3:151285248-151289595","ZL","ZDF","OK",3.62893,6.46983,0.834185,1.62315,0.0207,0.251107,"no"
"24364","XLOC_024364","XLOC_024364","Rpn2","3:153333218-153445906","ZL","ZDF","OK",44.9583,26.2361,-0.777032,-1.47047,0.03625,0.322364,"no"
"24419","XLOC_024419","XLOC_024419","Wisp2","3:160207912-160219331","ZL","ZDF","OK",1.83804,0.958451,-0.939394,-1.49829,0.034,0.314675,"no"
"24434","XLOC_024434","XLOC_024434","Pigt","3:160945358-160954739","ZL","ZDF","OK",21.4645,11.7319,-0.871515,-1.87362,0.0084,0.151345,"no"
"24457","XLOC_024457","XLOC_024457","Slc2a10","3:162181973-162194804","ZL","ZDF","OK",0.958105,0.499075,-0.940928,-1.46474,0.04025,0.337299,"no"
"24459","XLOC_024459","XLOC_024459","Eya2","3:162285389-162470835","ZL","ZDF","OK",4.52799,11.5072,1.34559,2.76134,0.00025,0.0171727,"yes"
"24460","XLOC_024460","XLOC_024460","Ncoa3","3:162687970-162790770","ZL","ZDF","OK",6.67192,13.926,1.06161,1.92073,0.0057,0.119667,"no"
"24471","XLOC_024471","XLOC_024471","Cse1l","3:163664135-163702060","ZL","ZDF","OK",14.753,8.91677,-0.726414,-1.52708,0.0336,0.313614,"no"
"24481","XLOC_024481","XLOC_024481","Cebpb","3:164424514-164425910","ZL","ZDF","OK",2.33906,6.95834,1.57281,2.89106,0.00015,0.0121666,"yes"
"24497","XLOC_024497","XLOC_024497","Dok5","3:168345151-168482441","ZL","ZDF","OK",1.86008,0.95617,-0.960029,-1.45818,0.0432,0.349882,"no"
"24514","XLOC_024514","XLOC_024514","Rbm38","3:171034375-171050619","ZL","ZDF","OK",89.5116,49.2698,-0.861372,-1.42008,0.0422,0.345861,"no"
"24535","XLOC_024535","XLOC_024535","Cdh26","3:173969272-174021348","ZL","ZDF","OK",1.32391,5.3235,2.00756,3.7853,5e-05,0.00520877,"yes"
"24541","XLOC_024541","XLOC_024541","Lsm14b","3:175408483-175419250","ZL","ZDF","OK",36.7372,17.2523,-1.09045,-2.05621,0.0035,0.0887353,"no"
"24550","XLOC_024550","XLOC_024550","Mir1b","3:175766064-175770996","ZL","ZDF","OK",2.86446,1.26093,-1.18377,-1.58689,0.00855,0.152053,"no"
"24592","XLOC_024592","XLOC_024592","Arrdc1","3:2129611-2137044","ZL","ZDF","OK",8.38758,18.214,1.11872,2.31791,0.0012,0.0484875,"yes"
"24598","XLOC_024598","XLOC_024598","Tubb4b","3:2441732-2444281","ZL","ZDF","OK",153.678,79.065,-0.958804,-1.62282,0.0207,0.251107,"no"
"24606","XLOC_024606","XLOC_024606","Uap1l1","3:2576490-2584523","ZL","ZDF","OK",10.8203,6.01979,-0.845961,-1.69933,0.0177,0.229943,"no"
"24618","XLOC_024618","XLOC_024618","Fcna","3:2849983-2853272","ZL","ZDF","OK",7.70513,2.99155,-1.36493,-2.6041,5e-04,0.0273396,"yes"
"24625","XLOC_024625","XLOC_024625","Ubac1","3:3434139-3476215","ZL","ZDF","OK",41.379,17.1522,-1.2705,-2.42433,0.00095,0.0425294,"yes"
"24628","XLOC_024628","XLOC_024628","RGD1564379","3:3589306-3594563","ZL","ZDF","OK",22.1302,12.2805,-0.849641,-1.76786,0.0143,0.207382,"no"
"24662","XLOC_024662","XLOC_024662","Fam163b","3:5656162-5693147","ZL","ZDF","OK",1.66419,0.56828,-1.55014,-2.40862,0.00215,0.0691935,"no"
"24682","XLOC_024682","XLOC_024682","Trub2","3:8335538-8359412","ZL","ZDF","OK",18.934,9.66428,-0.970241,-1.47619,0.03515,0.318743,"no"
"24688","XLOC_024688","XLOC_024688","Ccbl1","3:8752183-8785654","ZL","ZDF","OK",12.26,6.0296,-1.02382,-1.95019,0.00755,0.142086,"no"
"24697","XLOC_024697","XLOC_024697","Aif1l","3:9237943-9262628","ZL","ZDF","OK",4.29845,7.71041,0.84299,1.74852,0.01575,0.21719,"no"
"24698","XLOC_024698","XLOC_024698","Lamc3","3:9265923-9326993","ZL","ZDF","OK",0.557277,0.192117,-1.53641,-2.3373,0.0021,0.0684868,"no"
"24717","XLOC_024717","XLOC_024717","Ncs1","3:10553595-10602644","ZL","ZDF","OK",8.20623,4.83589,-0.762938,-1.64963,0.0191,0.240181,"no"
"24721","XLOC_024721","XLOC_024721","Fam78a","3:11086056-11103622","ZL","ZDF","OK",4.58729,2.22315,-1.04503,-1.85854,0.002,0.0673231,"no"
"24727","XLOC_024727","XLOC_024727","Lcn2","3:11414185-11417600","ZL","ZDF","OK",1.21634,2.56348,1.07556,1.48844,0.0433,0.350304,"no"
"24730","XLOC_024730","XLOC_024730","Fpgs","3:11717666-11723416","ZL","ZDF","OK",6.77723,19.7195,1.54086,3.86498,5e-05,0.00520877,"yes"
"24745","XLOC_024745","XLOC_024745","Mvb12b","3:12780099-12944494","ZL","ZDF","OK",11.3971,7.10674,-0.681405,-1.43455,0.03905,0.333602,"no"
"24758","XLOC_024758","XLOC_024758","Stom","3:14514867-14538241","ZL","ZDF","OK",15.8155,26.596,0.74987,1.57692,0.0283,0.291333,"no"
"24761","XLOC_024761","XLOC_024761","Ggta1","3:14614094-14705847","ZL","ZDF","OK",14.5453,28.6334,0.97715,1.91023,0.0035,0.0887353,"no"
"24881","XLOC_024881","XLOC_024881","Dpp4","3:48290931-48372937","ZL","ZDF","OK",7.67008,4.39008,-0.804994,-1.65901,0.01745,0.228179,"no"
"24889","XLOC_024889","XLOC_024889","Fign","3:49992387-50120468","ZL","ZDF","OK",1.55376,0.72273,-1.10423,-1.91117,0.00725,0.13906,"no"
"24900","XLOC_024900","XLOC_024900","Scn3a","3:51508572-52120290","ZL","ZDF","OK",0.486607,0.915586,0.911938,1.63865,0.0199,0.245329,"no"
"24906","XLOC_024906","XLOC_024906","Scn7a","3:52775609-52877400","ZL","ZDF","OK",11.0281,20.2928,0.879779,1.71845,0.0189,0.238622,"no"
"24924","XLOC_024924","XLOC_024924","Slc25a12","3:57881518-57998033","ZL","ZDF","OK",53.8089,23.4069,-1.20091,-2.05694,0.00545,0.116534,"no"
"24938","XLOC_024938","XLOC_024938","Ola1","3:59802007-59920958","ZL","ZDF","OK",33.0723,16.9822,-0.961599,-1.90395,0.007,0.136286,"no"
"24942","XLOC_024942","XLOC_024942","AABR07052529.1","3:60249517-60253140","ZL","ZDF","OK",0.838889,1.81977,1.1172,1.61744,0.02885,0.29264,"no"
"24952","XLOC_024952","XLOC_024952","Lnp","3:61426714-61494778","ZL","ZDF","OK",3.64034,1.50221,-1.27698,-2.05735,0.00915,0.159245,"no"
"24962","XLOC_024962","XLOC_024962","Ttc30a1","3:62800934-62803373","ZL","ZDF","OK",0.384302,0.123252,-1.64063,-1.60961,0.03415,0.315132,"no"
"25204","XLOC_025204","XLOC_025204","Mapk8ip1","3:81294274-81304181","ZL","ZDF","OK",32.0005,15.2825,-1.06621,-2.01921,0.0039,0.0954631,"no"
"25217","XLOC_025217","XLOC_025217","RGD1564664","3:82854776-82856171","ZL","ZDF","OK",6.18824,13.0677,1.0784,2.2371,0.00175,0.0614485,"no"
"25218","XLOC_025218","XLOC_025218","Alkbh3","3:82874173-82906598","ZL","ZDF","OK",74.5313,41.0008,-0.862197,-1.68865,0.01785,0.230529,"no"
"25232","XLOC_025232","XLOC_025232","RGD1309730","3:91085994-91200134","ZL","ZDF","OK",15.9841,8.40078,-0.928046,-1.82649,0.00955,0.163615,"no"
"25240","XLOC_025240","XLOC_025240","Pdhx","3:92909165-92969050","ZL","ZDF","OK",51.9735,21.8524,-1.24998,-2.28072,0.0012,0.0484875,"yes"
"25261","XLOC_025261","XLOC_025261","RNaseP_nuc","3:98121790-98122068","ZL","ZDF","OK",0,1.5907,Inf,NA,0.00865,0.153088,"no"
"25264","XLOC_025264","XLOC_025264","Mettl15","3:100183404-100366139","ZL","ZDF","OK",1.49421,0.779025,-0.939636,-1.75984,0.01755,0.22867,"no"
"25315","XLOC_025315","XLOC_025315","Meis2","3:107559990-107761471","ZL","ZDF","OK",8.74629,5.23161,-0.741417,-1.50375,0.02655,0.281522,"no"
"25341","XLOC_025341","XLOC_025341","Ndufaf1","3:111457560-111469518","ZL","ZDF","OK",11.0531,4.83438,-1.19305,-2.39401,8e-04,0.037335,"yes"
"25346","XLOC_025346","XLOC_025346","Ehd4","3:111876965-111942025","ZL","ZDF","OK",189.874,61.6871,-1.622,-2.14211,0.0025,0.0724967,"no"
"25355","XLOC_025355","XLOC_025355","Zfp106","3:112279670-112333463","ZL","ZDF","OK",67.942,31.5206,-1.10801,-1.43597,0.04815,0.367494,"no"
"25387","XLOC_025387","XLOC_025387","Shf","3:114287710-114307315","ZL","ZDF","OK",1.94655,4.02864,1.04938,1.81885,0.0119,0.186972,"no"
"25400","XLOC_025400","XLOC_025400","Fbn1","3:117569600-117766364","ZL","ZDF","OK",14.1958,8.0807,-0.812915,-1.53623,0.0292,0.294424,"no"
"25427","XLOC_025427","XLOC_025427","Mal","3:120209646-120233655","ZL","ZDF","OK",0.888374,2.4494,1.46319,2.45231,0.0015,0.0558839,"no"
"25437","XLOC_025437","XLOC_025437","Ckap2l","3:121795479-121822436","ZL","ZDF","OK",0.657134,0.193437,-1.76433,-2.2775,0.00335,0.086631,"no"
"25439","XLOC_025439","XLOC_025439","Il1b","3:121876254-121882726","ZL","ZDF","OK",1.08838,2.23183,1.03605,1.50331,0.0356,0.319789,"no"
"25450","XLOC_025450","XLOC_025450","Slc4a11","3:123224241-123236535","ZL","ZDF","OK",0.71016,1.36883,0.94673,1.56929,0.0276,0.28698,"no"
"25453","XLOC_025453","XLOC_025453","Adam33","3:123584682-123607505","ZL","ZDF","OK",8.96558,27.8032,1.63278,2.49637,0.00115,0.0476946,"yes"
"25461","XLOC_025461","XLOC_025461","Adra1d","3:124129557-124145566","ZL","ZDF","OK",4.80895,0.335379,-3.84186,-5.75093,5e-05,0.00520877,"yes"
"25470","XLOC_025470","XLOC_025470","Gpcpd1","3:125168811-125213644","ZL","ZDF","OK",35.6325,70.0542,0.975278,1.58206,0.02975,0.29792,"no"
"25475","XLOC_025475","XLOC_025475","Tmx4","3:127528433-127569093","ZL","ZDF","OK",21.5911,10.6097,-1.02504,-2.02052,0.0055,0.117374,"no"
"25496","XLOC_025496","XLOC_025496","Kif16b","3:136657379-136936674","ZL","ZDF","OK",3.64318,2.07095,-0.814908,-1.70142,0.01555,0.216881,"no"
"25520","XLOC_025520","XLOC_025520","Napb","3:143016929-143063983","ZL","ZDF","OK",1.54438,2.51917,0.705926,1.42649,0.04105,0.341013,"no"
"25539","XLOC_025539","XLOC_025539","Acss1","3:146416136-146470377","ZL","ZDF","OK",119.464,36.5179,-1.7099,-2.53586,7e-04,0.0348115,"yes"
"25554","XLOC_025554","XLOC_025554","Rbck1","3:147792347-147809942","ZL","ZDF","OK",32.9289,19.1206,-0.784223,-1.60388,0.02475,0.272564,"no"
"25568","XLOC_025568","XLOC_025568","Bcl2l1","3:148259383-148313810","ZL","ZDF","OK",16.7298,42.0366,1.32923,2.48665,0.00045,0.0253627,"yes"
"25571","XLOC_025571","XLOC_025571","Dusp15","3:148417992-148428494","ZL","ZDF","OK",1.31176,3.29739,1.32982,2.49421,8e-04,0.037335,"yes"
"25573","XLOC_025573","XLOC_025573","Xkr7","3:148510778-148533404","ZL","ZDF","OK",0.447123,1.74899,1.96777,3.03698,1e-04,0.00897184,"yes"
"25583","XLOC_025583","XLOC_025583","Snta1","3:149873920-149905944","ZL","ZDF","OK",41.3227,25.5984,-0.690879,-1.37972,0.0476,0.365838,"no"
"25587","XLOC_025587","XLOC_025587","E2f1","3:150047825-150073721","ZL","ZDF","OK",1.19558,0.507007,-1.23763,-1.68107,0.02495,0.273257,"no"
"25605","XLOC_025605","XLOC_025605","Mmp24","3:151310597-151356297","ZL","ZDF","OK",25.6074,10.5031,-1.28575,-1.48861,0.03635,0.322364,"no"
"25608","XLOC_025608","XLOC_025608","Uqcc1","3:151384844-151474135","ZL","ZDF","OK",62.3619,35.2489,-0.823086,-1.54513,0.0349,0.317787,"no"
"25615","XLOC_025615","XLOC_025615","LOC100910882","3:151691513-151724654","ZL","ZDF","OK",9.78694,24.5825,1.3287,2.39969,0.0013,0.0510273,"no"
"25623","XLOC_025623","XLOC_025623","Ndrg3","3:152944451-153099142","ZL","ZDF","OK",6.65408,12.0212,0.853272,1.48506,0.02405,0.268619,"no"
"25672","XLOC_025672","XLOC_025672","Jph2","3:159709811-159776667","ZL","ZDF","OK",110.417,27.4389,-2.00867,-2.78225,0.00025,0.0171727,"yes"
"25691","XLOC_025691","XLOC_025691","Slpi","3:160799980-160802433","ZL","ZDF","OK",5.26357,2.19109,-1.26439,-2.03579,0.00645,0.129595,"no"
"25735","XLOC_025735","XLOC_025735","Tmem189","3:164375920-164388492","ZL","ZDF","OK",20.7169,11.7484,-0.81834,-1.73783,0.01385,0.203637,"no"
"25742","XLOC_025742","XLOC_025742","Atp9a","3:165412802-165477771","ZL","ZDF","OK",29.4355,12.7463,-1.20748,-2.42058,0.00055,0.0292018,"yes"
"25790","XLOC_025790","XLOC_025790","Sycp2","3:173884255-173947018","ZL","ZDF","OK",0.572539,1.26309,1.14151,1.41039,0.0429,0.348737,"no"
"25791","XLOC_025791","XLOC_025791","Ppp1r3d","3:173949381-173953778","ZL","ZDF","OK",20.841,11.9187,-0.806193,-1.60822,0.02325,0.26466,"no"
"25796","XLOC_025796","XLOC_025796","Lama5","3:175553044-175601127","ZL","ZDF","OK",8.43743,15.2565,0.854547,1.59566,0.02245,0.259997,"no"
"25799","XLOC_025799","XLOC_025799","Gata5","3:175700071-175717245","ZL","ZDF","OK",19.4513,8.61597,-1.17478,-2.09065,0.0051,0.112666,"no"
"25810","XLOC_025810","XLOC_025810","Eef1a2","3:176656042-176667088","ZL","ZDF","OK",319.999,105.73,-1.59768,-1.9241,0.00595,0.123268,"no"
"25811","XLOC_025811","XLOC_025811","Ptk6","3:176698025-176706896","ZL","ZDF","OK",0.103248,1.15757,3.48692,3.34291,0.0014,0.0536122,"no"
"25812","XLOC_025812","XLOC_025812","Srms","3:176709561-176716596","ZL","ZDF","OK",1.26962,7.73341,2.60671,4.92291,5e-05,0.00520877,"yes"
"25813","XLOC_025813","XLOC_025813","Helz2","3:176730022-176744377","ZL","ZDF","OK",6.08365,10.86,0.836018,1.68454,0.01955,0.243476,"no"
"25824","XLOC_025824","XLOC_025824","Sox18","3:177177309-177179127","ZL","ZDF","OK",27.5851,44.5733,0.69229,1.44873,0.04125,0.341513,"no"
"26416","XLOC_026416","XLOC_026416","Ube3c","4:2506114-2606674","ZL","ZDF","OK",13.3281,6.89765,-0.950297,-1.97873,0.0061,0.124613,"no"
"26425","XLOC_026425","XLOC_026425","Actr3b","4:5644259-5673311","ZL","ZDF","OK",15.1619,6.1545,-1.30074,-2.63314,2e-04,0.014703,"yes"
"26430","XLOC_026430","XLOC_026430","Kmt2c","4:6282277-6294509","ZL","ZDF","OK",8.06243,13.2191,0.713334,1.52359,0.03025,0.300735,"no"
"26440","XLOC_026440","XLOC_026440","Asb10","4:7158383-7172276","ZL","ZDF","OK",14.4336,3.47515,-2.05428,-3.4701,5e-05,0.00520877,"yes"
"26447","XLOC_026447","XLOC_026447","AC097312.1","4:7439150-7454270","ZL","ZDF","OK",0.518623,1.05314,1.02195,1.39879,0.04945,0.37198,"no"
"26468","XLOC_026468","XLOC_026468","Napepld","4:9966845-10004659","ZL","ZDF","OK",6.38842,3.05309,-1.06519,-2.1836,0.0026,0.0741253,"no"
"26485","XLOC_026485","XLOC_026485","AABR07059372.1","4:16827372-16831712","ZL","ZDF","OK",1.62453,10.9716,2.75568,2.56904,6e-04,0.0314014,"yes"
"26512","XLOC_026512","XLOC_026512","Steap2","4:25506684-25527087","ZL","ZDF","OK",3.43745,1.1744,-1.54942,-2.83928,0.00015,0.0121666,"yes"
"26514","XLOC_026514","XLOC_026514","Gtpbp10","4:25635764-25653283","ZL","ZDF","OK",7.64077,4.69033,-0.704029,-1.40023,0.047,0.364026,"no"
"26519","XLOC_026519","XLOC_026519","Fzd1","4:26470863-26475262","ZL","ZDF","OK",9.54456,3.14266,-1.60269,-3.28901,5e-05,0.00520877,"yes"
"26521","XLOC_026521","XLOC_026521","Cyp51","4:27175242-27194018","ZL","ZDF","OK",8.2321,3.91984,-1.07046,-2.26852,0.0014,0.0536122,"no"
"26548","XLOC_026548","XLOC_026548","Sdhaf3","4:32495320-32558798","ZL","ZDF","OK",37.1826,16.3483,-1.18549,-2.01273,0.00505,0.112125,"no"
"26597","XLOC_026597","XLOC_026597","LOC100909784","4:51661653-51671203","ZL","ZDF","OK",0.495194,1.54656,1.64299,2.83899,0.00015,0.0121666,"yes"
"26619","XLOC_026619","XLOC_026619","Flnc","4:56706486-56738791","ZL","ZDF","OK",65.4055,27.4316,-1.25357,-1.59496,0.02585,0.277581,"no"
"26626","XLOC_026626","XLOC_026626","Strip2","4:57204943-57249180","ZL","ZDF","OK",2.45237,1.5371,-0.673965,-1.38471,0.047,0.364026,"no"
"26644","XLOC_026644","XLOC_026644","Exoc4","4:60549144-61357401","ZL","ZDF","OK",5.50771,3.29638,-0.740571,-1.57376,0.0239,0.26817,"no"
"26653","XLOC_026653","XLOC_026653","Tmem140","4:62380913-62396035","ZL","ZDF","OK",15.9512,35.5426,1.15588,2.37282,7e-04,0.0348115,"yes"
"26661","XLOC_026661","XLOC_026661","Chrm2","4:64088560-64094683","ZL","ZDF","OK",14.5442,7.64971,-0.926971,-1.83525,0.0094,0.161929,"no"
"26672","XLOC_026672","XLOC_026672","Clec2l","4:66405165-66421654","ZL","ZDF","OK",0.679012,0.164747,-2.04319,-1.69292,0.02895,0.292979,"no"
"26714","XLOC_026714","XLOC_026714","Gstk1","4:71621728-71626107","ZL","ZDF","OK",57.2179,24.412,-1.22888,-2.4292,0.00045,0.0253627,"yes"
"26745","XLOC_026745","XLOC_026745","LOC100364190","4:75325650-77025292","ZL","ZDF","OK",3.44621,0.155326,-4.47164,-2.44548,0.00445,0.103728,"no"
"26759","XLOC_026759","XLOC_026759","Atp6v0e2","4:78168025-78172244","ZL","ZDF","OK",29.8494,14.471,-1.04454,-2.12265,0.0024,0.0711935,"no"
"26765","XLOC_026765","XLOC_026765","Gimap8","4:78283025-78294845","ZL","ZDF","OK",6.31949,10.614,0.748089,1.58437,0.0255,0.276252,"no"
"26768","XLOC_026768","XLOC_026768","Gimap7","4:78354334-78358503","ZL","ZDF","OK",7.47598,12.6263,0.756092,1.5583,0.03095,0.302899,"no"
"26785","XLOC_026785","XLOC_026785","Mpp6","4:79846520-79930275","ZL","ZDF","OK",9.41989,5.31663,-0.825197,-1.53463,0.03635,0.322364,"no"
"26817","XLOC_026817","XLOC_026817","Gars","4:85235171-85276044","ZL","ZDF","OK",21.1279,12.6503,-0.739978,-1.54726,0.0271,0.284065,"no"
"26826","XLOC_026826","XLOC_026826","Nt5c3a","4:87237895-87282747","ZL","ZDF","OK",1.90296,7.77513,2.03062,1.88482,0.0139,0.204099,"no"
